fastq_r1,fastq_r2,strain,subpool,plate,lane
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R2_001.fastq.gz,129S1_SvImJ,13A,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R2_001.fastq.gz,129S1_SvImJ,13A,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R2_001.fastq.gz,129S1_SvImJ,13B,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R2_001.fastq.gz,129S1_SvImJ,13B,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R2_001.fastq.gz,129S1_SvImJ,13C,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R2_001.fastq.gz,129S1_SvImJ,13C,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R2_001.fastq.gz,129S1_SvImJ,13D,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R2_001.fastq.gz,129S1_SvImJ,13D,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R2_001.fastq.gz,129S1_SvImJ,13E,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R2_001.fastq.gz,129S1_SvImJ,13E,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R2_001.fastq.gz,129S1_SvImJ,13F,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R2_001.fastq.gz,129S1_SvImJ,13F,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R2_001.fastq.gz,129S1_SvImJ,13G,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R2_001.fastq.gz,129S1_SvImJ,13G,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R2_001.fastq.gz,129S1_SvImJ,13H,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R2_001.fastq.gz,129S1_SvImJ,13H,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R2_001.fastq.gz,A_J,13A,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R2_001.fastq.gz,A_J,13A,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R2_001.fastq.gz,A_J,13B,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R2_001.fastq.gz,A_J,13B,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R2_001.fastq.gz,A_J,13C,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R2_001.fastq.gz,A_J,13C,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R2_001.fastq.gz,A_J,13D,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R2_001.fastq.gz,A_J,13D,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R2_001.fastq.gz,A_J,13E,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R2_001.fastq.gz,A_J,13E,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R2_001.fastq.gz,A_J,13F,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R2_001.fastq.gz,A_J,13F,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R2_001.fastq.gz,A_J,13G,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R2_001.fastq.gz,A_J,13G,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R2_001.fastq.gz,A_J,13H,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R2_001.fastq.gz,A_J,13H,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R2_001.fastq.gz,CAST_EiJ,13A,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R2_001.fastq.gz,CAST_EiJ,13A,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R2_001.fastq.gz,CAST_EiJ,13B,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R2_001.fastq.gz,CAST_EiJ,13B,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R2_001.fastq.gz,CAST_EiJ,13C,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R2_001.fastq.gz,CAST_EiJ,13C,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R2_001.fastq.gz,CAST_EiJ,13D,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L002_R2_001.fastq.gz,CAST_EiJ,13D,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L001_R2_001.fastq.gz,CAST_EiJ,13E,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13E_S5_L002_R2_001.fastq.gz,CAST_EiJ,13E,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L001_R2_001.fastq.gz,CAST_EiJ,13F,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13F_S6_L002_R2_001.fastq.gz,CAST_EiJ,13F,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L001_R2_001.fastq.gz,CAST_EiJ,13G,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13G_S7_L002_R2_001.fastq.gz,CAST_EiJ,13G,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L001_R2_001.fastq.gz,CAST_EiJ,13H,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13H_S8_L002_R2_001.fastq.gz,CAST_EiJ,13H,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L001_R2_001.fastq.gz,NOD_ShiLtJ,13A,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13A_S1_L002_R2_001.fastq.gz,NOD_ShiLtJ,13A,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L001_R2_001.fastq.gz,NOD_ShiLtJ,13B,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13B_S2_L002_R2_001.fastq.gz,NOD_ShiLtJ,13B,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L001_R2_001.fastq.gz,NOD_ShiLtJ,13C,igvf_012,L001
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13C_S3_L002_R2_001.fastq.gz,NOD_ShiLtJ,13C,igvf_012,L002
/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R1_001.fastq.gz,/dfs7/samlab/seyedam/IGVF/igvf_012/nextseq/012_13D_S4_L001_R2_001.fastq.gz,NOD_ShiLtJ,13D,igvf_012,L001
